GPS Time,Engine Coolant Temperature(°C)
2022/02/24 18:49:05,91
2022/02/24 18:49:06,91
2022/02/24 18:49:07,91
2022/02/24 18:49:08,91
2022/02/24 18:49:09,91
2022/02/24 18:49:10,91
2022/02/24 18:49:11,91
2022/02/24 18:49:12,91
2022/02/24 18:49:13,91
2022/02/24 18:49:14,91
2022/02/24 18:49:15,91
2022/02/24 18:49:16,91
2022/02/24 18:49:17,91
2022/02/24 18:49:18,91
2022/02/24 18:49:19,91
2022/02/24 18:49:20,91
2022/02/24 18:49:21,91
2022/02/24 18:49:22,91
2022/02/24 18:49:23,91
2022/02/24 18:49:24,91
2022/02/24 18:49:25,91
2022/02/24 18:49:26,91
2022/02/24 18:49:27,91
2022/02/24 18:49:28,91
2022/02/24 18:49:29,91
2022/02/24 18:49:30,91
2022/02/24 18:49:31,91
2022/02/24 18:49:32,91
2022/02/24 18:49:33,91
2022/02/24 18:49:34,91
2022/02/24 18:49:35,91
2022/02/24 18:49:36,91
2022/02/24 18:49:37,91
2022/02/24 18:49:38,91
2022/02/24 18:49:39,91
2022/02/24 18:49:40,91
2022/02/24 18:49:41,91
2022/02/24 18:49:42,91
2022/02/24 18:49:43,91
2022/02/24 18:49:44,91
2022/02/24 18:49:45,91
2022/02/24 18:49:46,91
2022/02/24 18:49:47,91
2022/02/24 18:49:48,91
2022/02/24 18:49:49,91
2022/02/24 18:49:50,91
2022/02/24 18:49:51,91
2022/02/24 18:49:52,91
2022/02/24 18:49:53,91
2022/02/24 18:49:54,91
2022/02/24 18:49:55,91
2022/02/24 18:49:56,91
2022/02/24 18:49:57,91
2022/02/24 18:49:58,91
2022/02/24 18:49:59,91
2022/02/24 18:50:00,91
2022/02/24 18:50:01,91
2022/02/24 18:50:02,91
2022/02/24 18:50:03,91
2022/02/24 18:50:04,91
2022/02/24 18:50:05,91
2022/02/24 18:50:06,91
2022/02/24 18:50:07,91
2022/02/24 18:50:08,91
2022/02/24 18:50:09,91
2022/02/24 18:50:10,91
2022/02/24 18:50:11,91
2022/02/24 18:50:12,91
2022/02/24 18:50:13,91
2022/02/24 18:50:14,91
2022/02/24 18:50:15,91
2022/02/24 18:50:16,91
2022/02/24 18:50:17,91
2022/02/24 18:50:18,91
2022/02/24 18:50:19,91
2022/02/24 18:50:20,91
2022/02/24 18:50:21,91
2022/02/24 18:50:22,91
2022/02/24 18:50:23,91
2022/02/24 18:50:24,91
2022/02/24 18:50:25,91
2022/02/24 18:50:26,91
2022/02/24 18:50:27,91
2022/02/24 18:50:28,91
2022/02/24 18:50:29,91
2022/02/24 18:50:30,91
2022/02/24 18:50:31,91
2022/02/24 18:50:32,91
2022/02/24 18:50:33,91
2022/02/24 18:50:34,91
2022/02/24 18:50:35,91
2022/02/24 18:50:36,92
2022/02/24 18:50:37,92
2022/02/24 18:50:38,92
2022/02/24 18:50:39,92
2022/02/24 18:50:40,92
2022/02/24 18:50:41,92
2022/02/24 18:50:42,92
2022/02/24 18:50:43,92
2022/02/24 18:50:44,92
2022/02/24 18:50:45,92
2022/02/24 18:50:46,92
2022/02/24 18:50:47,92
2022/02/24 18:50:48,92
2022/02/24 18:50:49,92
2022/02/24 18:50:50,92
2022/02/24 18:50:51,92
2022/02/24 18:50:52,92
2022/02/24 18:50:53,92
2022/02/24 18:50:54,92
2022/02/24 18:50:55,92
2022/02/24 18:50:56,92
2022/02/24 18:50:57,92
2022/02/24 18:50:58,92
2022/02/24 18:50:59,93
2022/02/24 18:51:00,93
2022/02/24 18:51:01,93
2022/02/24 18:51:02,93
2022/02/24 18:51:03,93
2022/02/24 18:51:04,93
2022/02/24 18:51:05,93
2022/02/24 18:51:06,93
2022/02/24 18:51:07,93
2022/02/24 18:51:08,93
2022/02/24 18:51:09,93
2022/02/24 18:51:10,93
2022/02/24 18:51:11,93
2022/02/24 18:51:12,93
2022/02/24 18:51:13,93
2022/02/24 18:51:14,94
2022/02/24 18:51:15,94
2022/02/24 18:51:16,94
2022/02/24 18:51:17,94
2022/02/24 18:51:18,94
2022/02/24 18:51:19,94
2022/02/24 18:51:20,94
2022/02/24 18:51:21,94
2022/02/24 18:51:22,94
2022/02/24 18:51:23,94
2022/02/24 18:51:24,94
2022/02/24 18:51:25,94
2022/02/24 18:51:26,94
2022/02/24 18:51:27,94
2022/02/24 18:51:28,94
2022/02/24 18:51:29,94
2022/02/24 18:51:30,94
2022/02/24 18:51:31,94
2022/02/24 18:51:32,94
2022/02/24 18:51:33,94
2022/02/24 18:51:34,94
2022/02/24 18:51:35,94
2022/02/24 18:51:36,94
2022/02/24 18:51:37,94
2022/02/24 18:51:38,94
2022/02/24 18:51:39,94
2022/02/24 18:51:40,94
2022/02/24 18:51:41,94
2022/02/24 18:51:42,94
2022/02/24 18:51:43,94
2022/02/24 18:51:44,94
2022/02/24 18:51:45,94
2022/02/24 18:51:46,94
2022/02/24 18:51:47,94
2022/02/24 18:51:48,94
2022/02/24 18:51:49,95
2022/02/24 18:51:50,95
2022/02/24 18:51:51,95
2022/02/24 18:51:52,95
2022/02/24 18:51:53,95
2022/02/24 18:51:54,95
2022/02/24 18:51:55,95
2022/02/24 18:51:56,95
2022/02/24 18:51:57,95
2022/02/24 18:51:58,94
2022/02/24 18:51:59,94
2022/02/24 18:52:00,94
2022/02/24 18:52:01,94
2022/02/24 18:52:02,94
2022/02/24 18:52:03,94
2022/02/24 18:52:04,94
2022/02/24 18:52:05,94
2022/02/24 18:52:06,94
2022/02/24 18:52:07,94
2022/02/24 18:52:08,94
2022/02/24 18:52:09,94
2022/02/24 18:52:10,94
2022/02/24 18:52:11,94
2022/02/24 18:52:12,94
2022/02/24 18:52:13,94
2022/02/24 18:52:14,94
2022/02/24 18:52:15,94
2022/02/24 18:52:16,94
2022/02/24 18:52:17,94
2022/02/24 18:52:18,94
2022/02/24 18:52:19,94
2022/02/24 18:52:20,94
2022/02/24 18:52:21,94
2022/02/24 18:52:22,94
2022/02/24 18:52:23,94
2022/02/24 18:52:24,94
2022/02/24 18:52:25,94
2022/02/24 18:52:26,94
2022/02/24 18:52:27,94
2022/02/24 18:52:28,94
2022/02/24 18:52:29,94
2022/02/24 18:52:30,93
2022/02/24 18:52:31,93
2022/02/24 18:52:32,93
2022/02/24 18:52:33,93
2022/02/24 18:52:34,93
2022/02/24 18:52:35,93
2022/02/24 18:52:36,93
2022/02/24 18:52:37,93
2022/02/24 18:52:38,93
2022/02/24 18:52:39,93
2022/02/24 18:52:40,93
2022/02/24 18:52:41,93
2022/02/24 18:52:42,93
2022/02/24 18:52:43,93
2022/02/24 18:52:44,93
2022/02/24 18:52:45,93
2022/02/24 18:52:46,93
2022/02/24 18:52:47,93
2022/02/24 18:52:48,93
2022/02/24 18:52:49,93
2022/02/24 18:52:50,92
2022/02/24 18:52:51,92
2022/02/24 18:52:52,92
2022/02/24 18:52:53,92
2022/02/24 18:52:54,92
2022/02/24 18:52:55,92
2022/02/24 18:52:56,92
2022/02/24 18:52:57,92
2022/02/24 18:52:58,92
2022/02/24 18:52:59,92
2022/02/24 18:53:00,92
2022/02/24 18:53:01,92
2022/02/24 18:53:02,92
2022/02/24 18:53:03,92
2022/02/24 18:53:04,92
2022/02/24 18:53:05,92
2022/02/24 18:53:06,92
2022/02/24 18:53:07,92
2022/02/24 18:53:08,92
2022/02/24 18:53:09,92
2022/02/24 18:53:10,92
2022/02/24 18:53:11,92
2022/02/24 18:53:12,92
2022/02/24 18:53:13,92
2022/02/24 18:53:14,92
2022/02/24 18:53:15,92
2022/02/24 18:53:16,92
2022/02/24 18:53:17,92
2022/02/24 18:53:18,92
2022/02/24 18:53:19,92
2022/02/24 18:53:20,92
2022/02/24 18:53:21,92
2022/02/24 18:53:22,92
2022/02/24 18:53:23,91
2022/02/24 18:53:24,91
2022/02/24 18:53:25,91
2022/02/24 18:53:26,91
2022/02/24 18:53:27,91
2022/02/24 18:53:28,91
2022/02/24 18:53:29,91
2022/02/24 18:53:30,91
2022/02/24 18:53:31,91
2022/02/24 18:53:32,91
2022/02/24 18:53:33,91
2022/02/24 18:53:34,91
2022/02/24 18:53:35,91
2022/02/24 18:53:36,91
2022/02/24 18:53:37,91
2022/02/24 18:53:38,91
2022/02/24 18:53:39,91
2022/02/24 18:53:40,91
2022/02/24 18:53:41,91
2022/02/24 18:53:42,91
2022/02/24 18:53:43,91
2022/02/24 18:53:44,91
2022/02/24 18:53:45,91
2022/02/24 18:53:46,91
2022/02/24 18:53:47,91
2022/02/24 18:53:48,91
2022/02/24 18:53:49,91
2022/02/24 18:53:50,91
2022/02/24 18:53:51,91
2022/02/24 18:53:52,91
2022/02/24 18:53:53,91
2022/02/24 18:53:54,91
2022/02/24 18:53:55,91
2022/02/24 18:53:56,91
2022/02/24 18:53:57,91
2022/02/24 18:53:58,91
2022/02/24 18:53:59,91
2022/02/24 18:54:00,91
2022/02/24 18:54:01,91
2022/02/24 18:54:02,91
2022/02/24 18:54:03,91
2022/02/24 18:54:04,91
2022/02/24 18:54:05,91
2022/02/24 18:54:06,91
2022/02/24 18:54:07,91
2022/02/24 18:54:08,91
2022/02/24 18:54:09,91
2022/02/24 18:54:10,91
2022/02/24 18:54:11,91
2022/02/24 18:54:12,91
2022/02/24 18:54:13,91
2022/02/24 18:54:14,91
2022/02/24 18:54:15,91
2022/02/24 18:54:16,91
2022/02/24 18:54:17,91
2022/02/24 18:54:18,91
2022/02/24 18:54:19,91
2022/02/24 18:54:20,91
2022/02/24 18:54:21,91
2022/02/24 18:54:22,91
2022/02/24 18:54:23,91
2022/02/24 18:54:24,91
2022/02/24 18:54:25,91
2022/02/24 18:54:26,91
2022/02/24 18:54:27,91
2022/02/24 18:54:28,91
2022/02/24 18:54:29,91
2022/02/24 18:54:30,91
2022/02/24 18:54:31,91
2022/02/24 18:54:32,91
2022/02/24 18:54:33,91
2022/02/24 18:54:34,91
2022/02/24 18:54:35,91
2022/02/24 18:54:36,91
2022/02/24 18:54:37,91
2022/02/24 18:54:38,92
2022/02/24 18:54:39,92
2022/02/24 18:54:40,92
2022/02/24 18:54:41,92
2022/02/24 18:54:42,92
2022/02/24 18:54:43,92
2022/02/24 18:54:44,92
2022/02/24 18:54:45,92
2022/02/24 18:54:46,92
2022/02/24 18:54:47,92
2022/02/24 18:54:48,92
2022/02/24 18:54:49,92
2022/02/24 18:54:50,92
2022/02/24 18:54:51,92
2022/02/24 18:54:52,92
2022/02/24 18:54:53,93
2022/02/24 18:54:54,93
2022/02/24 18:54:55,93
2022/02/24 18:54:56,93
2022/02/24 18:54:57,93
2022/02/24 18:54:58,93
2022/02/24 18:54:59,93
2022/02/24 18:55:00,93
2022/02/24 18:55:01,93
2022/02/24 18:55:02,93
2022/02/24 18:55:03,93
2022/02/24 18:55:04,93
2022/02/24 18:55:05,93
2022/02/24 18:55:06,93
2022/02/24 18:55:07,92
2022/02/24 18:55:08,92
2022/02/24 18:55:09,92
2022/02/24 18:55:10,92
2022/02/24 18:55:11,92
2022/02/24 18:55:12,92
2022/02/24 18:55:13,92
2022/02/24 18:55:14,92
2022/02/24 18:55:15,92
2022/02/24 18:55:16,92
2022/02/24 18:55:17,92
2022/02/24 18:55:18,92
2022/02/24 18:55:19,92
2022/02/24 18:55:20,92
2022/02/24 18:55:21,92
2022/02/24 18:55:22,92
2022/02/24 18:55:23,92
2022/02/24 18:55:24,92
2022/02/24 18:55:25,92
2022/02/24 18:55:26,92
2022/02/24 18:55:27,92
2022/02/24 18:55:28,92
2022/02/24 18:55:29,92
2022/02/24 18:55:30,92
2022/02/24 18:55:31,92
2022/02/24 18:55:32,92
2022/02/24 18:55:33,92
2022/02/24 18:55:34,92
2022/02/24 18:55:35,92
2022/02/24 18:55:36,92
2022/02/24 18:55:37,92
2022/02/24 18:55:38,92
2022/02/24 18:55:39,92
2022/02/24 18:55:40,92
2022/02/24 18:55:41,92
2022/02/24 18:55:42,92
2022/02/24 18:55:43,92
2022/02/24 18:55:44,92
2022/02/24 18:55:45,92
2022/02/24 18:55:46,92
2022/02/24 18:55:47,92
2022/02/24 18:55:48,92
2022/02/24 18:55:49,92
2022/02/24 18:55:50,92
2022/02/24 18:55:51,92
2022/02/24 18:55:52,92
2022/02/24 18:55:53,92
2022/02/24 18:55:54,92
2022/02/24 18:55:55,92
2022/02/24 18:55:56,92
2022/02/24 18:55:57,92
2022/02/24 18:55:58,92
2022/02/24 18:55:59,92
2022/02/24 18:56:00,92
2022/02/24 18:56:01,92
2022/02/24 18:56:02,92
2022/02/24 18:56:03,92
2022/02/24 18:56:04,92
2022/02/24 18:56:05,92
2022/02/24 18:56:06,92
2022/02/24 18:56:07,92
2022/02/24 18:56:08,92
2022/02/24 18:56:09,92
2022/02/24 18:56:10,91
2022/02/24 18:56:11,91
2022/02/24 18:56:12,91
2022/02/24 18:56:13,91
2022/02/24 18:56:14,91
2022/02/24 18:56:15,91
2022/02/24 18:56:16,91
2022/02/24 18:56:17,91
2022/02/24 18:56:18,91
2022/02/24 18:56:19,91
2022/02/24 18:56:20,91
2022/02/24 18:56:21,91
2022/02/24 18:56:22,91
2022/02/24 18:56:23,91
2022/02/24 18:56:24,91
2022/02/24 18:56:25,91
2022/02/24 18:56:26,91
2022/02/24 18:56:27,91
2022/02/24 18:56:28,91
2022/02/24 18:56:29,91
2022/02/24 18:56:30,91
2022/02/24 18:56:31,91
2022/02/24 18:56:32,91
2022/02/24 18:56:33,91
2022/02/24 18:56:34,91
2022/02/24 18:56:35,91
2022/02/24 18:56:36,91
2022/02/24 18:56:37,91
2022/02/24 18:56:38,91
2022/02/24 18:56:39,91
2022/02/24 18:56:40,91
2022/02/24 18:56:41,91
2022/02/24 18:56:42,91
2022/02/24 18:56:43,91
2022/02/24 18:56:44,91
2022/02/24 18:56:45,91
2022/02/24 18:56:46,91
2022/02/24 18:56:47,91
2022/02/24 18:56:48,91
2022/02/24 18:56:49,91
2022/02/24 18:56:50,91
2022/02/24 18:56:51,91
2022/02/24 18:56:52,91
2022/02/24 18:56:53,91
2022/02/24 18:56:54,91
2022/02/24 18:56:55,91
2022/02/24 18:56:56,91
2022/02/24 18:56:57,91
2022/02/24 18:56:58,91
2022/02/24 18:56:59,91
2022/02/24 18:57:00,91
2022/02/24 18:57:01,91
2022/02/24 18:57:02,91
2022/02/24 18:57:03,91
2022/02/24 18:57:04,91
2022/02/24 18:57:05,91
2022/02/24 18:57:06,91
2022/02/24 18:57:07,91
2022/02/24 18:57:08,91
2022/02/24 18:57:09,91
2022/02/24 18:57:10,91
2022/02/24 18:57:11,91
2022/02/24 18:57:12,90
2022/02/24 18:57:13,90
2022/02/24 18:57:14,90
2022/02/24 18:57:15,91
2022/02/24 18:57:16,91
2022/02/24 18:57:17,91
2022/02/24 18:57:18,91
2022/02/24 18:57:19,91
2022/02/24 18:57:20,91
2022/02/24 18:57:21,91
2022/02/24 18:57:22,91
2022/02/24 18:57:23,91
2022/02/24 18:57:24,91
2022/02/24 18:57:25,91
2022/02/24 18:57:26,91
2022/02/24 18:57:27,91
2022/02/24 18:57:28,91
2022/02/24 18:57:29,91
2022/02/24 18:57:30,91
2022/02/24 18:57:31,91
2022/02/24 18:57:32,91
2022/02/24 18:57:33,91
2022/02/24 18:57:34,91
2022/02/24 18:57:35,91
2022/02/24 18:57:36,91
2022/02/24 18:57:37,91
2022/02/24 18:57:38,91
2022/02/24 18:57:39,91
2022/02/24 18:57:40,91
2022/02/24 18:57:41,91
2022/02/24 18:57:42,91
2022/02/24 18:57:43,91
2022/02/24 18:57:44,91
2022/02/24 18:57:45,91
2022/02/24 18:57:46,91
2022/02/24 18:57:47,91
2022/02/24 18:57:48,91
2022/02/24 18:57:49,91
2022/02/24 18:57:50,91
2022/02/24 18:57:51,91
2022/02/24 18:57:52,91
2022/02/24 18:57:53,91
2022/02/24 18:57:54,91
2022/02/24 18:57:55,91
2022/02/24 18:57:56,91
2022/02/24 18:57:57,91
2022/02/24 18:57:58,91
2022/02/24 18:57:59,91
2022/02/24 18:58:00,91
2022/02/24 18:58:01,91
2022/02/24 18:58:02,91
2022/02/24 18:58:03,91
2022/02/24 18:58:04,91
2022/02/24 18:58:05,91
2022/02/24 18:58:06,91
2022/02/24 18:58:07,91
2022/02/24 18:58:08,91
2022/02/24 18:58:09,91
2022/02/24 18:58:10,91
2022/02/24 18:58:11,91
2022/02/24 18:58:12,91
2022/02/24 18:58:13,91
2022/02/24 18:58:14,91
2022/02/24 18:58:15,91
2022/02/24 18:58:16,91
2022/02/24 18:58:17,91
2022/02/24 18:58:18,91
2022/02/24 18:58:19,91
2022/02/24 18:58:20,91
2022/02/24 18:58:21,91
2022/02/24 18:58:22,91
2022/02/24 18:58:23,91
2022/02/24 18:58:24,91
2022/02/24 18:58:25,91
2022/02/24 18:58:26,91
2022/02/24 18:58:27,91
2022/02/24 18:58:28,91
2022/02/24 18:58:29,91
2022/02/24 18:58:30,91
2022/02/24 18:58:31,91
2022/02/24 18:58:32,91
2022/02/24 18:58:33,91
2022/02/24 18:58:34,91
2022/02/24 18:58:35,91
2022/02/24 18:58:36,91
2022/02/24 18:58:37,91
2022/02/24 18:58:38,91
2022/02/24 18:58:39,91
2022/02/24 18:58:40,91
2022/02/24 18:58:41,91
2022/02/24 18:58:42,91
2022/02/24 18:58:43,91
2022/02/24 18:58:44,92
2022/02/24 18:58:45,92
2022/02/24 18:58:46,92
2022/02/24 18:58:47,92
2022/02/24 18:58:48,92
2022/02/24 18:58:49,92
2022/02/24 18:58:50,92
2022/02/24 18:58:51,92
2022/02/24 18:58:52,92
2022/02/24 18:58:53,92
2022/02/24 18:58:54,92
2022/02/24 18:58:55,92
2022/02/24 18:58:56,92
2022/02/24 18:58:57,92
2022/02/24 18:58:58,92
2022/02/24 18:58:59,92
2022/02/24 18:59:00,92
2022/02/24 18:59:01,92
2022/02/24 18:59:02,92
2022/02/24 18:59:03,92
2022/02/24 18:59:04,92
2022/02/24 18:59:05,92
2022/02/24 18:59:06,92
2022/02/24 18:59:07,92
2022/02/24 18:59:08,92
2022/02/24 18:59:09,92
2022/02/24 18:59:10,92
2022/02/24 18:59:11,92
2022/02/24 18:59:12,92
2022/02/24 18:59:13,92
2022/02/24 18:59:14,92
2022/02/24 18:59:15,92
2022/02/24 18:59:16,92
2022/02/24 18:59:17,92
2022/02/24 18:59:18,92
2022/02/24 18:59:19,92
2022/02/24 18:59:20,92
2022/02/24 18:59:21,92
2022/02/24 18:59:22,92
2022/02/24 18:59:23,92
2022/02/24 18:59:24,92
2022/02/24 18:59:25,92
2022/02/24 18:59:26,92
2022/02/24 18:59:27,92
2022/02/24 18:59:28,92
2022/02/24 18:59:29,92
2022/02/24 18:59:30,92
2022/02/24 18:59:31,92
2022/02/24 18:59:32,93
2022/02/24 18:59:33,93
2022/02/24 18:59:34,93
2022/02/24 18:59:35,93
2022/02/24 18:59:36,93
2022/02/24 18:59:37,93
2022/02/24 18:59:38,93
2022/02/24 18:59:39,93
2022/02/24 18:59:40,93
2022/02/24 18:59:41,93
2022/02/24 18:59:42,93
2022/02/24 18:59:43,93
2022/02/24 18:59:44,93
2022/02/24 18:59:45,93
2022/02/24 18:59:46,93
2022/02/24 18:59:47,93
2022/02/24 18:59:48,93
2022/02/24 18:59:49,93
2022/02/24 18:59:50,93
2022/02/24 18:59:51,93
2022/02/24 18:59:52,93
2022/02/24 18:59:53,93
2022/02/24 18:59:54,93
2022/02/24 18:59:55,93
2022/02/24 18:59:56,93
2022/02/24 18:59:57,93
2022/02/24 18:59:58,93
2022/02/24 18:59:59,93
2022/02/24 19:00:00,93
2022/02/24 19:00:01,93
2022/02/24 19:00:02,93
2022/02/24 19:00:03,93
2022/02/24 19:00:04,93
2022/02/24 19:00:05,93
2022/02/24 19:00:06,93
2022/02/24 19:00:07,93
2022/02/24 19:00:08,93
2022/02/24 19:00:09,93
2022/02/24 19:00:10,93
2022/02/24 19:00:11,93
2022/02/24 19:00:12,93
2022/02/24 19:00:13,93
2022/02/24 19:00:14,93
2022/02/24 19:00:15,93
2022/02/24 19:00:16,93
2022/02/24 19:00:17,93
2022/02/24 19:00:18,93
2022/02/24 19:00:19,93
2022/02/24 19:00:20,93
2022/02/24 19:00:21,93
2022/02/24 19:00:22,93
2022/02/24 19:00:23,93
2022/02/24 19:00:24,93
2022/02/24 19:00:25,93
2022/02/24 19:00:26,93
2022/02/24 19:00:27,93
2022/02/24 19:00:28,93
2022/02/24 19:00:29,93
2022/02/24 19:00:30,93
2022/02/24 19:00:31,93
2022/02/24 19:00:32,93
2022/02/24 19:00:33,93
2022/02/24 19:00:34,93
2022/02/24 19:00:35,93
2022/02/24 19:00:36,93
2022/02/24 19:00:37,93
2022/02/24 19:00:38,93
2022/02/24 19:00:39,93
2022/02/24 19:00:40,93
2022/02/24 19:00:41,93
2022/02/24 19:00:42,93
2022/02/24 19:00:43,93
2022/02/24 19:00:44,93
2022/02/24 19:00:45,93
2022/02/24 19:00:46,93
2022/02/24 19:00:47,93
2022/02/24 19:00:48,93
2022/02/24 19:00:49,93
2022/02/24 19:00:50,93
2022/02/24 19:00:51,93
2022/02/24 19:00:52,93
2022/02/24 19:00:53,93
2022/02/24 19:00:54,93
2022/02/24 19:00:55,93
2022/02/24 19:00:56,93
2022/02/24 19:00:57,93
2022/02/24 19:00:58,93
2022/02/24 19:00:59,93
2022/02/24 19:01:00,93
2022/02/24 19:01:01,93
2022/02/24 19:01:02,93
2022/02/24 19:01:03,93
2022/02/24 19:01:04,93
2022/02/24 19:01:05,93
2022/02/24 19:01:06,93
2022/02/24 19:01:07,93
2022/02/24 19:01:08,93
2022/02/24 19:01:09,93
2022/02/24 19:01:10,93
2022/02/24 19:01:11,93
2022/02/24 19:01:12,93
2022/02/24 19:01:13,93
2022/02/24 19:01:14,93
2022/02/24 19:01:15,93
2022/02/24 19:01:16,93
2022/02/24 19:01:17,93
2022/02/24 19:01:18,93
2022/02/24 19:01:19,93
2022/02/24 19:01:20,93
2022/02/24 19:01:21,93
2022/02/24 19:01:22,93
2022/02/24 19:01:23,93
2022/02/24 19:01:24,93
2022/02/24 19:01:25,93
2022/02/24 19:01:26,93
2022/02/24 19:01:27,93
2022/02/24 19:01:28,93
2022/02/24 19:01:29,93
2022/02/24 19:01:30,93
2022/02/24 19:01:31,93
2022/02/24 19:01:32,93
2022/02/24 19:01:33,93
2022/02/24 19:01:34,93
2022/02/24 19:01:35,93
2022/02/24 19:01:36,93
2022/02/24 19:01:37,93
2022/02/24 19:01:38,93
2022/02/24 19:01:39,93
2022/02/24 19:01:40,93
2022/02/24 19:01:41,93
2022/02/24 19:01:42,93
2022/02/24 19:01:43,93
2022/02/24 19:01:44,93
2022/02/24 19:01:45,93
2022/02/24 19:01:46,93
2022/02/24 19:01:47,93
2022/02/24 19:01:48,93
2022/02/24 19:01:49,93
2022/02/24 19:01:50,93
2022/02/24 19:01:51,93
2022/02/24 19:01:52,93
2022/02/24 19:01:53,93
2022/02/24 19:01:54,93
2022/02/24 19:01:55,93
2022/02/24 19:01:56,93
2022/02/24 19:01:57,93
2022/02/24 19:01:58,93
2022/02/24 19:01:59,93
2022/02/24 19:02:00,93
2022/02/24 19:02:01,93
2022/02/24 19:02:02,93
2022/02/24 19:02:03,93
2022/02/24 19:02:04,93
2022/02/24 19:02:05,93
2022/02/24 19:02:06,93
2022/02/24 19:02:07,93
2022/02/24 19:02:08,93
2022/02/24 19:02:09,93
2022/02/24 19:02:10,93
2022/02/24 19:02:11,93
2022/02/24 19:02:12,93
2022/02/24 19:02:13,93
2022/02/24 19:02:14,93
2022/02/24 19:02:15,93
2022/02/24 19:02:16,93
2022/02/24 19:02:17,93
2022/02/24 19:02:18,93
2022/02/24 19:02:19,93
2022/02/24 19:02:20,93
2022/02/24 19:02:21,93
2022/02/24 19:02:22,93
2022/02/24 19:02:23,93
2022/02/24 19:02:24,93
2022/02/24 19:02:25,93
2022/02/24 19:02:26,93
2022/02/24 19:02:27,93
2022/02/24 19:02:28,93
2022/02/24 19:02:29,93
2022/02/24 19:02:30,93
2022/02/24 19:02:31,93
2022/02/24 19:02:32,93
2022/02/24 19:02:33,93
2022/02/24 19:02:34,93
2022/02/24 19:02:35,93
2022/02/24 19:02:36,93
2022/02/24 19:02:37,93
2022/02/24 19:02:38,93
2022/02/24 19:02:39,93
2022/02/24 19:02:40,93
2022/02/24 19:02:41,93
2022/02/24 19:02:42,93
2022/02/24 19:02:43,93
2022/02/24 19:02:44,93
2022/02/24 19:02:45,93
2022/02/24 19:02:46,93
2022/02/24 19:02:47,93
2022/02/24 19:02:48,93
2022/02/24 19:02:49,93
2022/02/24 19:02:50,93
2022/02/24 19:02:51,93
2022/02/24 19:02:52,93
2022/02/24 19:02:53,93
2022/02/24 19:02:54,93
2022/02/24 19:02:55,93
2022/02/24 19:02:56,93
2022/02/24 19:02:57,93
2022/02/24 19:02:58,94
2022/02/24 19:02:59,94
2022/02/24 19:03:00,94
2022/02/24 19:03:01,94
2022/02/24 19:03:02,94
2022/02/24 19:03:03,94
2022/02/24 19:03:04,94
2022/02/24 19:03:05,94
2022/02/24 19:03:06,94
2022/02/24 19:03:07,94
2022/02/24 19:03:08,94
2022/02/24 19:03:09,94
2022/02/24 19:03:10,94
2022/02/24 19:03:11,94
2022/02/24 19:03:12,94
2022/02/24 19:03:13,94
2022/02/24 19:03:14,94
2022/02/24 19:03:15,94
2022/02/24 19:03:16,94
2022/02/24 19:03:17,94
2022/02/24 19:03:18,94
2022/02/24 19:03:19,94
2022/02/24 19:03:20,94
2022/02/24 19:03:21,94
2022/02/24 19:03:22,94
2022/02/24 19:03:23,94
2022/02/24 19:03:24,94
2022/02/24 19:03:25,94
2022/02/24 19:03:26,94
2022/02/24 19:03:27,94
2022/02/24 19:03:28,94
2022/02/24 19:03:29,94
2022/02/24 19:03:30,94
2022/02/24 19:03:31,94
2022/02/24 19:03:32,94
2022/02/24 19:03:33,94
2022/02/24 19:03:34,94
2022/02/24 19:03:35,94
2022/02/24 19:03:36,94
2022/02/24 19:03:37,94
2022/02/24 19:03:38,94
2022/02/24 19:03:39,94
2022/02/24 19:03:40,94
2022/02/24 19:03:41,94
2022/02/24 19:03:42,94
2022/02/24 19:03:43,94
2022/02/24 19:03:44,94
2022/02/24 19:03:45,94
2022/02/24 19:03:46,94
2022/02/24 19:03:47,94
2022/02/24 19:03:48,94
2022/02/24 19:03:49,94
2022/02/24 19:03:50,94
2022/02/24 19:03:51,94
2022/02/24 19:03:52,94
2022/02/24 19:03:53,94
2022/02/24 19:03:54,94
2022/02/24 19:03:55,94
2022/02/24 19:03:56,94
2022/02/24 19:03:57,94
2022/02/24 19:03:58,94
2022/02/24 19:03:59,94
2022/02/24 19:04:00,94
2022/02/24 19:04:01,94
2022/02/24 19:04:02,94
2022/02/24 19:04:03,94
2022/02/24 19:04:04,94
2022/02/24 19:04:05,94
2022/02/24 19:04:06,94
2022/02/24 19:04:07,94
2022/02/24 19:04:08,94
2022/02/24 19:04:09,94
2022/02/24 19:04:10,94
2022/02/24 19:04:11,94
2022/02/24 19:04:12,94
2022/02/24 19:04:13,94
2022/02/24 19:04:14,94
2022/02/24 19:04:15,94
2022/02/24 19:04:16,94
2022/02/24 19:04:17,94
2022/02/24 19:04:18,94
2022/02/24 19:04:19,94
2022/02/24 19:04:20,94
2022/02/24 19:04:21,94
2022/02/24 19:04:22,94
2022/02/24 19:04:23,94
2022/02/24 19:04:24,94
2022/02/24 19:04:25,94
2022/02/24 19:04:26,94
2022/02/24 19:04:27,94
2022/02/24 19:04:28,94
2022/02/24 19:04:29,94
2022/02/24 19:04:30,94
2022/02/24 19:04:31,94
2022/02/24 19:04:32,94
2022/02/24 19:04:33,94
2022/02/24 19:04:34,94
2022/02/24 19:04:35,94
